source,target
42625,22687
42625,41694
42625,103766
42625,62588
42625,49122
42625,102516
42785,1699
42785,40765
42785,54178
42987,9294
42987,27428
42987,39600
42987,43736
42987,56379
42987,72296
43078,1699
43078,16248
43078,43363
43078,106427
43078,82729
43078,44498
43078,109666
43078,73107
43078,94073
43078,112718
43162,1699
43162,7991
43162,13136
43162,30865
43162,42008
43162,63777
43162,90033
43162,102516
43162,126804
43162,131581
43162,135650
43171,1699
43171,5935
43171,16099
43171,32397
43171,35512
43171,63019
43171,85607
43171,88094
43171,109892
43171,129771
43171,135934
43171,148317
43205,7966
43205,11938
43205,39189
43205,69306
43221,1699
43221,21615
43221,49767
43221,46794
43221,85609
43221,83371
43221,55287
43221,88704
43221,89050
43221,88982
43222,1699
43222,74084
43222,67633
43222,88949
43222,138686
43222,86306
43222,134768
43295,48643
43295,135934
43295,85607
43295,85327
43295,74818
43332,1891
43332,5867
43332,6228
43332,5935
43332,25994
43332,35687
43332,1830
43332,65635
43332,53608
43363,1699
43363,19734
43363,109666
43363,44498
43363,43078
43363,4830
43390,1699
43390,19299
43390,20235
43390,19113
43390,52190
43390,88627
43390,3792
43390,88704
43390,116292
43390,11236
43399,1699
43399,13538
43399,20932
43399,42507
43399,42581
43399,112948
43399,70033
43399,130822
43399,96485
43399,78681
43399,120972
43399,115462
43399,133727
43399,43623
43399,81652
43399,64065
43404,1699
43404,10372
43404,62987
43425,1838
43425,23286
43425,23451
43425,35884
43425,60383
43468,1699
43468,2625
43468,16248
43468,93715
43468,98426
43468,46933
43468,126684
43468,114648
43516,1699
43516,34288
43522,1699
43522,21221
43522,27578
43522,32576
43522,45174
43557,13944
43557,133727
43557,43623
43557,126705
43557,99383
43557,86657
43557,126708
43623,13944
43623,21167
43623,42507
43623,42581
43623,43399
43623,43557
43623,49785
43623,62693
43623,65004
43623,86657
43623,96373
43623,99383
43623,100423
43623,115462
43720,44625
43720,98411
43733,1699
43733,147591
43733,116837
43733,108028
43736,1699
43736,39596
43736,40807
43736,40977
43736,133730
43736,88625
43736,67633
43739,1699
43739,16571
43739,17256
43739,24208
43739,52050
43739,131581
43739,53129
43739,113273
43739,113353
43739,106876
43739,105527
43739,44726
43739,73107
43739,93797
43739,104167
43739,52759
43739,83404
43739,83371
43739,103095
43739,113276
43739,104172
43751,83371
43751,104172
43751,73107
43806,1699
43806,129432
43806,74054
43806,73757
43806,104430
43806,128520
43806,49016
43806,44498
43806,36412
43809,1699
43809,31381
43809,81241
43885,1699
43885,144842
43885,49122
43885,128202
43887,1699
43887,53608
43887,68574
43887,51408
43887,53604
43887,69706
43917,7894
43917,25897
43917,649
43917,85327
43917,134211
43917,43887
43917,71487
43917,88570
43917,111900
43917,1752
43917,99716
43958,8514
43958,24587
43958,75013
43958,107646
43958,122109
43958,122671
44035,1699
44035,13136
44035,19697
44035,108716
44115,1699
44115,34112
44115,34288
44115,34652
44115,41648
44115,87973
44115,120854
44115,88349
44168,1699
44168,128081
44168,111532
44168,61139
44168,127860
44168,75777
44168,80996
44177,1699
44177,14051
44177,20907
44177,24474
44177,79243
44177,12134
44261,1699
44262,1699
44262,23121
44262,30865
44262,43205
44262,102516
44262,103766
44262,94300
44262,82623
44262,82628
44262,41012
44382,3503
44382,41648
44382,649
44382,45059
44382,57736
44382,4671
44382,63395
44382,96178
44498,1699
44498,1891
44498,16248
44498,24208
44498,25855
44498,43363
44498,43078
44498,83404
44498,52756
44498,52759
44498,112168
44498,94073
44498,112718
44498,104800
44503,9602
44564,1699
44564,10195
44564,52589
44564,77677
44564,72287
44568,1699
44568,53520
44568,2504
44568,75532
44568,86092
44568,4671
44568,88982
44570,1699
44570,35860
44570,146609
44570,85891
44570,124835
44570,85444
44570,148317
44612,1699
44612,32983
44612,69102
44612,70132
44612,76732
44612,89596
44612,90961
44612,130828
44612,140404
44612,140339
44612,142914
44612,144839
44612,147539
44619,1699
44619,74253
44619,114132
44625,1699
44625,6228
44625,43720
44671,1699
44671,1891
44671,6228
44671,5867
44671,7481
44671,12602
44671,13222
44671,16687
44671,25994
44671,28247
44671,101036
44671,20372
44671,123480
44671,1830
44671,28377
44671,124002
44671,106557
44671,55243
44671,19113
44671,89766
44671,62630
44671,77231
44671,87224
44671,86306
44671,143681
44672,1699
44672,43557
44672,45011
44672,61139
44672,85043
44672,86657
44672,87050
44672,96527
44672,97097
44672,120972
44672,140339
44684,1699
44684,25994
44684,86867
44684,87396
44718,1699
44718,64073
44718,81652
44718,90798
44718,100423
44718,103373
44718,117018
44718,122477
44718,131406
44718,131350
44718,140370
44723,1699
44723,108120
44723,150021
44726,1699
44726,16503
44726,43739
44726,113353
44726,107797
44726,104172
44726,104233
44726,11932
44803,1699
44803,66505
44803,106356
44922,1699
44922,88861
44922,72751
44922,61303
44996,9093
44996,20419
44996,29054
44996,31658
44996,44498
44996,1752
44996,86863
44996,39909
44996,136245
44996,53241
44996,53085
44996,7678
44996,58194
44996,102001
44996,46146
45011,1699
45011,6658
45011,25994
45011,31381
45011,32654
45011,36626
45011,49122
45011,100701
45059,17235
45059,74590
45059,78139
45059,148066
45059,147591
45059,108028
45059,63395
45059,97408
45059,132139
45059,111076
45115,1699
45115,90428
45115,59373
45115,50174
45115,113489
45174,1699
45174,10213
45174,43522
45174,55626
45174,114180
45187,1699
45187,5935
45187,21828
45187,25711
45187,105111
45187,93715
45187,108922
45187,68150
45187,122632
45187,118844
45187,58389
45200,37926
45200,40807
45200,3130
45200,92754
45205,3172
45205,45499
45205,7941
45205,89184
45205,76259
45205,144250
45205,105643
45207,9093
45207,9294
45207,108803
45207,111900
45207,55043
45207,43162
45207,52190
45207,90962
45207,74740
45286,1699
45286,18359
45286,35860
45286,98374
45286,105111
45286,107950
45286,114929
45286,108356
45286,100874
45286,106252
45286,100875
45286,115957
45304,28299
45304,48358
45304,56379
45304,58500
45304,65004
45304,74006
45304,90962
45304,108803
45304,110167
45304,122063
45304,129432
45326,1891
45326,5867
45326,6228
45326,5935
45326,25994
45326,41067
45326,77003
45326,148518
45326,148777
45326,1830
45326,67449
45326,148686
45499,122115
45499,53592
45499,130681
45499,84544
45499,61303
45499,107914
45499,28546
45499,46794
45499,76968
45499,88625
45499,12198
45499,72744
45499,79383
45499,146908
45499,85342
45499,88704
45538,39596
45538,40085
45538,62039
45538,88861
45538,59146
45539,3232
45539,3503
45539,8066
45539,9423
45539,11095
45539,20221
45539,41648
45539,116080
45539,130681
45539,93354
45539,121716
45539,149520
45539,66505
45539,89891
45539,53669
45539,88513
45539,63395
45539,8255
45539,68079
45539,69739
45539,117018
45539,46146
45539,143681
45539,52756
45539,62623
45585,7459
45585,32255
45585,40083
45585,46146
45585,66827
45585,109234
45585,116660
45681,72452
45681,135563
45681,84214
45681,53592
45696,9716
45696,16041
45696,20334
45696,22932
45696,25904
45696,36903
45696,41689
45696,75750
45696,79092
45696,100868
45696,120977
45696,132806
45696,148317
45783,102101
45783,7678
45798,74740
45853,5382
45853,8934
45853,30570
45853,49834
45853,106923
45969,25855
45969,26366
45969,35582
45969,87050
45969,23906
45969,75750
45969,63777
45969,114648
45977,27509
45977,80976
45977,106923
45977,48274
45977,104800
45987,84829
45987,115890
46146,78055
46353,16687
46353,54671
46353,101560
46353,59081
46353,61297
46353,72024
46353,54975
46353,99551
46353,99618
46353,114717
46353,39256
46353,99558
46403,39661
46403,39596
46403,40289
46403,40926
46403,112925
46403,72296
46403,47222
46403,39926
46403,107664
46403,86006
46403,86597
46403,88678
46403,107916
46403,131113
46403,48872
46403,106826
46403,56375
46403,126691
46403,93354
46403,127937
46743,1891
46743,7516
46743,29742
46743,117743
46770,26751
46770,98748
46770,108211
46770,106642
46770,123926
46770,74639
46770,144532
46770,70435
46794,45499
46794,108799
46794,86006
46794,50626
46794,107664
46794,107914
46794,107501
46794,88949
46794,130681
46794,111334
46794,28546
46794,124212
46794,66026
46794,132778
46794,53339
46794,69455
46794,107916
46933,3532
46933,13538
46933,16248
46933,43468
46933,77124
46933,114648
46980,107662
47212,37053
47212,37005
47212,60085
47212,109720
47212,90033
47212,143681
47222,34426
47222,67633
47222,72562
47222,72294
47222,88786
47222,147164
47236,3818
47236,8824
47236,10905
47236,88853
47236,79373
47236,74494
47236,69917
47236,4830
47448,32576
47448,32654
47448,147098
47448,150205
47448,93729
47448,86306
47616,20907
47616,110629
47652,112336
47652,148326
47652,110339
47652,70435
47652,98748
47652,50083
47652,123031
47985,1891
47985,4078
47985,5867
47985,5935
47985,90047
47985,94621
47985,101576
47985,104339
47985,142322
47993,20334
47993,37919
47993,97796
47993,114717
48014,2134
48014,3072
48014,23286
48014,23451
48014,25056
48014,68758
48014,94521
48014,111900
48173,83978
48173,23906
48201,8350
48201,19289
48274,33995
48274,132532
48313,3991
48313,11645
48313,24398
48313,27428
48313,38157
48313,39961
48313,42345
48313,44922
48313,76369
48313,79888
48313,83618
48313,87521
48313,89128
48313,90682
48313,97875
48479,28247
48479,50287
48479,28377
48479,20372
48479,84543
48632,85659
48643,43295
48643,84228
48643,41225
48826,5935
48872,86870
48874,73665
48874,83168
48874,129432
48874,112940
48874,111462
48979,45798
48979,49069
48979,67449
48979,7941
48979,3130
48979,107662
48979,70276
48979,88861
48979,116080
48979,98748
48979,61034
48985,5935
48985,36626
48985,66847
48985,77982
48985,82886
48985,112859
48985,115010
49030,108211
49069,48979
49069,61034
49078,2352
49078,21970
49078,22146
49078,25897
49078,32255
49078,39596
49078,73890
49078,100875
49078,12134
49122,3072
49122,4502
49122,8066
49122,22687
49122,25994
49122,38090
49122,39189
49122,41694
49122,42625
49122,43885
49122,44262
49122,45011
49122,28377
49122,98874
49122,64933
49122,82628
49122,1605
49122,49834
49148,13136
49148,68150
49207,37005
49207,37060
49207,50548
49207,91717
49207,114019
49240,1888
49240,5935
49240,8514
49240,13538
49240,21770
49240,22470
49240,37005
49240,42350
49240,53601
49240,61104
49240,85185
49240,86870
49240,102755
49240,109998
49240,140370
49325,140030
49328,71117
49493,27429
49493,29077
49493,38784
49493,61020
49493,4673
49493,64647
49493,93517
49493,87521
49493,86888
49493,122833
49493,93331
49493,120100
49493,104339
49601,2134
49601,13944
49733,49834
49733,107739
49733,58937
49733,123999
49733,88678
49767,40807
49767,43221
49767,48826
49767,7678
49767,49016
49767,50051
49767,135697
49767,6762
49767,116292
49785,1919
49785,7810
49785,21167
49785,133190
49785,62693
49785,99383
49785,115462
49785,36412
49785,86657
49785,43623
49785,73853
49785,115662
49785,133361
49785,73959
49834,8934
49834,21167
49834,45853
49834,65595
50051,106826
50051,107914
50064,3126
50064,20221
50064,37815
50064,59146
50064,4671
50064,90962
50064,104430
50064,56379
50064,7678
50064,79888
50064,83618
50064,52190
50083,2192
50135,2134
50135,31988
50135,73712
50135,128520
50135,140608
50174,6577
50174,25662
50174,33357
50174,42265
50174,43171
50174,45115
50174,57875
50174,61297
50174,65153
50174,73906
50174,76732
50174,107662
50174,108211
50174,111235
50174,116660
50174,130771
50174,131112
50252,11095
50252,38157
50252,57185
50252,57755
50252,63768
50252,71487
50252,76369
50252,76629
50252,89936
50252,93517
50252,124737
50287,16687
50287,48479
50287,86866
50287,122466
50287,99315
50287,100146
50287,53608
50287,99548
50287,99551
50287,59081
50340,2192
50340,29673
50340,29721
50340,29679
50340,30144
50340,34203
50340,132453
50340,56379
50340,59538
50340,26197
50340,146963
50340,132532
50340,27900
50340,113444
50383,72452
50383,91426
50383,88704
50383,79387
50387,88704
50484,23906
50484,96448
50503,5935
50503,21970
50503,23286
50503,98411
50503,55953
50503,119450
50548,33461
50548,109742
50626,9960
50626,24440
50626,46794
50626,132137
50660,145635
50666,3272
50666,12185
50666,12557
50666,13343
50666,16985
50666,30891
50666,41117
50666,47985
50666,1830
50666,76916
50671,56475
50671,76259
50671,79070
50678,148686
50681,5935
50681,68408
50681,71914
50681,88982
50681,31285
50741,43516
50885,29742
50885,61034
50885,74762
50885,94340
50885,97543
50885,114132
50885,123528
51286,96987
51286,97844
51408,5309
51452,2170
51452,42003
51452,42384
51452,58720
51452,72751
51532,1891
51532,25994
51532,27522
51532,32406
51532,46736
51532,51538
51532,71914
51532,115229
51532,74740
51538,3232
51538,31099
51538,34032
51538,41869
51538,67449
51538,57258
51538,2221
51538,3291
51538,83174
51538,67915
51625,51725
51625,51905
51625,141766
51625,76737
51625,143350
51663,2230
51663,9855
51663,13538
51663,22932
51663,38282
51663,19113
51663,66505
51663,85444
51663,96360
51663,23906
51663,115010
51663,11236
51663,108191
51725,32983
51725,8255
51725,143681
51725,68471
51725,51905
51725,51625
51725,105356
51725,141766
51827,2143
51827,5309
51827,56208
51895,11123
51895,86870
51895,67615
51895,76651
51895,142914
51895,98199
51905,32983
51905,51725
51905,51625
51905,143681
51905,68471
51905,8255
51905,105356
51905,141766
51905,76737
51905,65485
51905,76651
51952,11936
51952,112168
51952,120565
51952,73170
51952,140924
51952,53129
52023,33842
52023,71051
52023,54077
52023,69497
52050,43739
52050,93715
52050,73170
52050,145311
52050,11932
52050,105527
52190,32654
52262,68150
52386,25748
52386,40119
52386,76259
52386,81958
52386,92775
52386,123738
52504,89766
52589,7894
52589,39596
52589,40289
52589,40587
52589,41177
52589,43736
52589,44564
52589,129847
52589,110167
52589,61303
52589,68833
52589,132650
52589,55151
52589,111245
52589,88570
52589,50051
52589,123478
52589,107501
52589,89766
52589,123840
52589,107916
52589,43162
52589,107734
52589,85877
52589,50626
52589,86006
52668,5867
52668,40977
52668,50503
52668,69706
52668,77231
52668,111462
52668,67180
52668,88982
52668,133586
52756,44498
52756,131581
52756,123528
52756,106876
52756,104233
52756,104800
52759,13136
52759,16503
52759,24208
52759,43739
52759,44498
52759,83404
52759,83371
52759,93797
52759,115957
52893,22783
52893,79136
52893,56166
52893,77020
52893,68607
52893,61465
52893,82444
52893,123738
53058,56688
53085,67633
53085,147043
53129,19734
53129,24271
53129,43739
53129,131581
53129,106876
53129,112168
53129,11932
53325,20419
53325,22918
53325,22295
53325,132110
53325,3130
53325,10195
53325,102390
53325,83168
53339,131096
53384,37053
53384,37060
53384,64072
53384,131406
53384,64133
53384,62828
53384,64065
53384,81652
53384,133945
53384,90798
53384,76209
53384,64073
53520,44568
53520,147883
53526,7481
53526,8609
53526,22918
53526,25897
53526,27428
53526,97935
53526,120460
53526,120955
53528,149546
53592,45499
53601,2099
53601,42785
53601,115229
53601,71426
53601,72478
53601,124015
53601,72964
53601,74740
53604,2099
53604,16949
53606,2099
53606,71426
53608,2099
53608,43887
53608,55243
53608,126873
53608,61189
53608,40340
53608,39244
53608,102846
53608,99716
53669,7685
53669,87859
53669,28546
53669,11430
53726,33461
53726,53738
53726,67705
53726,107914
53726,57607
53726,58342
53726,64233
53726,66880
53726,82444
53726,64693
53738,57252
53738,64596
53759,5382
53759,50484
53759,52756
53759,56475
53759,2504
53759,69416
53759,69455
53759,57809
53759,54774
53823,22783
53823,61285
53823,65514
53824,39596
53824,75144
53824,58937
53878,12241
53878,30369
53911,147043
53911,69375
53911,91691
53938,2305
53938,3172
53938,39694
53938,50484
53938,53241
53938,127839
53938,66827
53938,147453
53938,67705
53938,123738
53938,129432
53938,64233
53938,81816
53938,85327
53938,57607
53938,113276
54077,52023
54077,106386
54178,2099
54178,5249
54178,6537
54178,53601
54178,53606
54217,38030
54217,44262
54217,84543
54273,2305
54273,33461
54273,46146
54273,69651
54273,4671
54273,56166
54357,2099
54357,11571
54357,27429
54357,35646
54357,38784
54357,43468
54357,47985
54357,52190
54357,53241
54357,93513
54357,69937
54357,93386
54357,90216
54357,99558
54357,86888
54357,87521
54357,89128
54357,63395
54357,104066
54357,76369
54357,71487
54542,21021
54542,29673
54542,29531
54542,29679
54542,30144
54542,35512
54542,57902
54542,85891
54542,106202
54542,113444
54542,114288
54542,132532
54542,132612
54542,135274
54628,41519
54628,54846
54671,16687
54671,46353
54671,99409
54671,99558
54671,99837
54671,54975
54671,101560
54671,59081
54774,100114
54774,99837
54774,147129
54838,33842
54838,138899
54838,139215
54846,16099
54846,54628
54863,29599
54863,110287
54863,57192
54975,16687
54975,46353
54975,54671
54975,80481
54975,61297
54975,99409
54975,99558
55043,144125
55083,5935
55083,25748
55121,2143
55121,5386
55121,25897
55121,47448
55121,48979
55121,82623
55121,84543
55121,89766
55121,89945
55121,107662
55121,108803
55121,132525
55121,140030
55138,69135
55151,72294
55151,107740
55151,88786
55151,91935
55151,72574
55151,88767
55151,111334
55212,3464
55212,59976
55212,61034
55212,71051
55243,28247
55243,53608
55243,28377
55243,67613
55243,20372
55243,117327
